Data;USDBRL;IBOVESPA;OURO;S&P;GEBR10Y Index
28/11/2003;2,946;20183,97;398,15;1058,2;
01/12/2003;2,923;20520,6;402,25;1070,12;
02/12/2003;2,9315;20458,49;403,25;1066,62;
03/12/2003;2,9338;20539,6;404,75;1064,73;
04/12/2003;2,9447;20414,17;402,75;1069,72;
05/12/2003;2,937;20879,81;406,35;1061,5;
08/12/2003;2,9403;20888,91;406,75;1069,3;
09/12/2003;2,9388;21259,75;408,25;1060,18;
10/12/2003;2,9475;20972,6;405,45;1059,05;
11/12/2003;2,937;21296,3;404,95;1071,21;
12/12/2003;2,9345;20973,94;408,85;1074,14;
15/12/2003;2,9195;20709,75;409,75;1068,04;
16/12/2003;2,9365;20759,56;407,25;1075,13;
17/12/2003;2,9305;21199,27;412,55;1076,48;
18/12/2003;2,9345;21489,27;410,75;1089,18;
19/12/2003;2,9225;21385,54;409,35;1088,67;
22/12/2003;2,9195;21630,23;410,05;1092,94;
23/12/2003;2,9095;21688,4;410,75;1096,02;
24/12/2003;2,909;21688,4;412,05;1094,04;
25/12/2003;2,908;21688,4;412,95;1094,04;
26/12/2003;2,8985;21806,57;412,25;1095,89;
29/12/2003;2,867;22045,48;414,58;1109,48;
30/12/2003;2,9069;22236,39;416,25;1109,64;
31/12/2003;2,8915;22236,39;415,45;1111,92;
01/01/2004;2,8915;22236,39;415,85;1111,92;
02/01/2004;2,879;22444,71;415,85;1108,48;
05/01/2004;2,8503;23531,74;423,65;1122,22;
06/01/2004;2,864;23576,44;422,35;1123,67;
07/01/2004;2,855;23320,12;420,55;1126,33;
08/01/2004;2,847;23716,82;423,88;1131,92;
09/01/2004;2,833;23916,72;426,38;1121,86;
12/01/2004;2,782;24236,98;424,45;1127,23;
13/01/2004;2,815;23939,63;424,15;1121,22;
14/01/2004;2,8144;23398,64;419,95;1130,52;
15/01/2004;2,8145;22961,7;408,88;1132,05;
16/01/2004;2,829;23154,58;406,75;1139,83;
19/01/2004;2,838;23385,17;407,25;1139,83;
20/01/2004;2,8375;23678,75;412,85;1138,77;
21/01/2004;2,84;23301,82;410,55;1147,62;
22/01/2004;2,8378;22968,78;409,35;1143,94;
23/01/2004;2,841;23471;408,08;1141,55;
26/01/2004;2,85;24349,78;404,05;1155,37;
27/01/2004;2,8675;24226,04;410,35;1144,05;
28/01/2004;2,9075;23851,62;410,35;1128,48;
29/01/2004;2,931;22386,18;399,35;1134,12;
30/01/2004;2,9345;21851,44;402,45;1131,13;
02/02/2004;2,9305;21786,95;398,35;1135,26;
03/02/2004;2,9205;22280,99;399,65;1136,03;
04/02/2004;2,928;21684,53;400,75;1126,53;
05/02/2004;2,9305;21091,68;396,95;1128,59;
06/02/2004;2,932;21968,81;403,35;1142,76;
09/02/2004;2,9255;21961,58;406,75;1139,81;
10/02/2004;2,9195;22171,49;406,35;1145,54;
11/02/2004;2,9005;23197,11;411,15;1157,76;
12/02/2004;2,902;23063,45;411,85;1152,11;
13/02/2004;2,9045;22529,8;410,15;1145,81;
16/02/2004;2,9125;22188,88;411,65;1145,81;
17/02/2004;2,9176;22426,27;415,55;1156,99;
18/02/2004;2,9495;22000,12;410,95;1151,82;
19/02/2004;2,9645;20950,98;409,98;1147,06;
20/02/2004;2,9613;21336,91;397,55;1144,11;
23/02/2004;2,9605;21336,91;398,65;1140,99;
24/02/2004;2,96;21336,91;403,85;1139,09;
25/02/2004;2,9395;21609,23;396,05;1143,67;
26/02/2004;2,9215;21449,61;395,05;1144,91;
27/02/2004;2,9059;21755,02;396,15;1144,94;
01/03/2004;2,8985;22498,59;399,55;1155,96;
02/03/2004;2,886;22442,42;393,05;1149,1;
03/03/2004;2,8785;22550,49;393,35;1151,04;
04/03/2004;2,8891;22392,99;393,05;1154,88;
05/03/2004;2,868;22872,94;401,25;1156,87;
08/03/2004;2,879;22993,31;401,45;1147,21;
09/03/2004;2,8875;22673,76;402,75;1140,58;
10/03/2004;2,913;21670,28;400,15;1123,89;
11/03/2004;2,9205;20763,14;402,93;1106,78;
12/03/2004;2,9025;21775,77;395,25;1120,57;
15/03/2004;2,903;21233,65;399,48;1104,49;
16/03/2004;2,899;21612,94;402,25;1110,7;
17/03/2004;2,9095;21900,98;407,35;1123,75;
18/03/2004;2,9045;22369,86;411,35;1122,32;
19/03/2004;2,9015;22260,64;412,35;1109,78;
22/03/2004;2,907;21663,09;417,25;1095,4;
23/03/2004;2,9205;21204,93;419,75;1093,95;
24/03/2004;2,933;20984,71;415,55;1091,33;
25/03/2004;2,944;21000,38;416,25;1109,19;
26/03/2004;2,9395;21541,01;422,35;1108,06;
29/03/2004;2,9367;21530,7;417,85;1122,47;
30/03/2004;2,9073;22042,68;420,85;1127;
31/03/2004;2,8953;22142,26;426,45;1126,21;
01/04/2004;2,8895;22647,07;425,9;1132,17;
02/04/2004;2,894;22948,95;420,65;1141,81;
05/04/2004;2,8755;23146,07;415,65;1150,57;
06/04/2004;2,8795;23071,6;419,45;1148,16;
07/04/2004;2,8775;22443,38;423,05;1140,53;
08/04/2004;2,885;22724,7;420,05;1139,32;
09/04/2004;2,8855;22724,7;420,05;1139,32;
12/04/2004;2,8813;22779,62;418,65;1145,2;
13/04/2004;2,892;22619,62;406,65;1129,44;
14/04/2004;2,8861;22311,96;400,55;1128,17;
15/04/2004;2,9195;21739,46;399,35;1128,84;
16/04/2004;2,913;21768,93;400,55;1134,61;
19/04/2004;2,907;21626,72;401,05;1135,82;
20/04/2004;2,9283;21077,59;394,85;1118,15;
21/04/2004;2,928;21077,59;390,05;1124,09;
22/04/2004;2,923;21141,61;392,95;1139,93;
23/04/2004;2,911;21590,47;395,05;1140,6;
26/04/2004;2,9095;21323,63;396,35;1135,53;
27/04/2004;2,9175;21316,64;398,75;1138,11;
28/04/2004;2,9625;20473,62;385,65;1122,41;
29/04/2004;2,963;19865,21;387,85;1113,89;
30/04/2004;2,933;19607,23;386,75;1107,31;
03/05/2004;2,9755;19708,58;387,15;1117,49;
04/05/2004;2,9733;19987,56;392,65;1119,55;
05/05/2004;2,9535;20026,24;393,25;1121,53;
06/05/2004;2,9963;19190,48;387,75;1113,99;
07/05/2004;3,0615;18620,01;378,75;1098,7;
10/05/2004;3,141;17604,12;378,75;1087,12;
11/05/2004;3,0735;18536,62;377,85;1095,45;
12/05/2004;3,142;18325,66;378,13;1097,28;
13/05/2004;3,134;18401,76;374,85;1096,44;
14/05/2004;3,09;18611,21;376,65;1095,7;
17/05/2004;3,1218;18122,37;379,15;1084,1;
18/05/2004;3,13;18556,29;377,15;1091,49;
19/05/2004;3,1345;18688,22;382,45;1088,69;
20/05/2004;3,2118;18240,06;379,65;1089,19;
21/05/2004;3,194;18285,49;384,35;1093,56;
24/05/2004;3,1743;18669,3;385,55;1095,41;
25/05/2004;3,137;18859,52;388,65;1113,05;
26/05/2004;3,1815;19069,44;388,75;1114,94;
27/05/2004;3,1195;19734,35;394,75;1121,28;
28/05/2004;3,089;19667,38;393,35;1120,68;
31/05/2004;3,189;19544,67;395,55;1120,68;
01/06/2004;3,1455;19545,82;394,65;1121,2;
02/06/2004;3,1313;19716,63;391,55;1124,99;
03/06/2004;3,158;19399,96;388,35;1116,64;
04/06/2004;3,1283;19818,73;389,95;1122,5;
07/06/2004;3,111;20446,77;393,75;1140,42;
08/06/2004;3,111;20283,7;391,35;1142,18;
09/06/2004;3,1248;19864,7;384,65;1131,33;
10/06/2004;3,1095;19864,7;386,05;1136,47;
11/06/2004;3,142;19834,46;384,55;1136,47;
14/06/2004;3,1665;19487,69;383,55;1125,29;
15/06/2004;3,1309;20047,46;389,05;1132,01;
16/06/2004;3,1314;20459,75;384,65;1133,56;
17/06/2004;3,1397;20334,6;388,88;1132,05;
18/06/2004;3,1395;20333,33;394,85;1135,02;
21/06/2004;3,133;20293,04;393,85;1130,3;
22/06/2004;3,133;20199,2;394,95;1134,41;
23/06/2004;3,1093;20836,11;395,75;1144,06;
24/06/2004;3,0983;20708,33;402,15;1140,65;
25/06/2004;3,1103;20750,23;401,55;1134,43;
28/06/2004;3,125;20350,91;400,88;1133,35;
29/06/2004;3,11;20800,84;392,55;1136,2;
30/06/2004;3,085;21148,91;394,25;1140,84;
01/07/2004;3,075;21348,67;395,95;1128,94;
02/07/2004;3,0385;21568,36;397,95;1125,38;
05/07/2004;3,023;21670,29;398,25;1125,38;
06/07/2004;3,0535;21188,05;392,75;1116,21;
07/07/2004;3,043;21171,23;402,45;1118,33;
08/07/2004;3,058;20887,39;407,95;1109,11;
09/07/2004;3,041;20887,39;407,65;1112,81;
12/07/2004;3,035;21532,23;407,95;1114,35;
13/07/2004;3,042;21676,63;401,65;1115,14;
14/07/2004;3,0276;21672,67;405,45;1111,47;
15/07/2004;3,02;22064,66;404,05;1106,69;
16/07/2004;3;22447,13;406,65;1101,4;
19/07/2004;2,9967;22102,43;405,65;1100,91;
20/07/2004;3,0003;22361,24;400,15;1108,67;
21/07/2004;3,0283;21810,32;396,75;1093,88;
22/07/2004;3,041;21730,32;395,05;1096,85;
23/07/2004;3,056;21591,09;390,15;1086,2;
26/07/2004;3,075;21317,7;388,95;1084,07;
27/07/2004;3,0583;21737;387,25;1094,83;
28/07/2004;3,0428;22168,28;387,85;1095,42;
29/07/2004;3,036;22227,78;387,55;1100,43;
30/07/2004;3,0365;22336,87;391,05;1101,72;
02/08/2004;3,05;22448,01;392,15;1106,62;
03/08/2004;3,0498;22372,9;394,05;1099,69;
04/08/2004;3,0609;22177,92;391,65;1098,63;
05/08/2004;3,0783;21330,25;392,85;1080,7;
06/08/2004;3,0315;21652,71;399,75;1063,97;
09/08/2004;3,0415;21260,91;400,25;1065,22;
10/08/2004;3,028;21736,72;398,65;1079,04;
11/08/2004;3,036;21569,71;395,45;1075,8;
12/08/2004;3,0385;21570,24;393,75;1063,23;
13/08/2004;3,021;21401,26;398,95;1064,8;
16/08/2004;3,004;21763,76;402,25;1079,34;
17/08/2004;3,0009;22060,5;405,05;1081,71;
18/08/2004;2,98;22778,77;404,55;1095,17;
19/08/2004;2,9855;22934,83;406,65;1091,23;
20/08/2004;2,966;23195,63;412,75;1098,35;
23/08/2004;2,9676;22852,13;409,95;1095,68;
24/08/2004;2,9565;22870,14;403,15;1096,19;
25/08/2004;2,9547;23058,41;406,55;1104,96;
26/08/2004;2,956;22582,04;406,55;1105,09;
27/08/2004;2,954;22596,84;403,25;1107,77;
30/08/2004;2,9426;22869,15;408,05;1099,15;
31/08/2004;2,927;22803,19;409,85;1104,24;
01/09/2004;2,9351;22512,87;408,85;1105,91;
02/09/2004;2,939;22688,07;406,35;1118,31;
03/09/2004;2,927;22415,05;401,05;1113,63;
06/09/2004;2,91;22501,53;402,55;1113,63;
07/09/2004;2,9;22501,53;397,75;1121,3;
08/09/2004;2,9;22534,32;399,65;1116,27;
09/09/2004;2,8978;22286,49;398,95;1118,38;
10/09/2004;2,9035;21968,08;402,75;1123,92;
13/09/2004;2,9095;21809,22;403,95;1125,82;
14/09/2004;2,906;22309,43;405,43;1128,33;
15/09/2004;2,903;22343,52;405,15;1120,37;
16/09/2004;2,885;22875,77;404,53;1123,5;
17/09/2004;2,8665;23073,59;405,65;1128,55;
20/09/2004;2,8734;23078,24;405,05;1122,2;
21/09/2004;2,8649;23105,76;409,25;1129,3;
22/09/2004;2,8843;22748,97;407,35;1113,56;
23/09/2004;2,8783;22943,55;410,13;1108,36;
24/09/2004;2,8705;22972,07;407,83;1110,11;
27/09/2004;2,873;22834,06;408,63;1103,52;
28/09/2004;2,867;23230,64;412,25;1110,06;
29/09/2004;2,8505;23208,35;412,95;1114,8;
30/09/2004;2,8608;23245,24;418,25;1114,58;
01/10/2004;2,839;23777,02;419,47;1131,5;
04/10/2004;2,825;24150,39;414,05;1135,17;
05/10/2004;2,829;24205,25;418,75;1134,48;
06/10/2004;2,8358;24027,14;417,88;1142,05;
07/10/2004;2,85;24104,18;417,65;1130,65;
08/10/2004;2,8325;23926,85;422,78;1122,14;
11/10/2004;2,819;23953,95;422,05;1124,39;
12/10/2004;2,8235;23953,95;415,25;1121,84;
13/10/2004;2,8425;23289,29;416,25;1113,65;
14/10/2004;2,8686;22959,48;417,75;1103,29;
15/10/2004;2,8565;23367,84;418,8;1108,2;
18/10/2004;2,863;23411,07;416,25;1114,02;
19/10/2004;2,8714;22892,99;419,85;1103,23;
20/10/2004;2,8748;22873,49;424,13;1103,66;
21/10/2004;2,8553;23058,95;423,75;1106,49;
22/10/2004;2,871;22735,47;424,23;1095,73;
25/10/2004;2,88;22602,6;428,45;1094,81;
26/10/2004;2,8628;22848,91;426,85;1111,09;
27/10/2004;2,8615;23170,78;424,25;1125,4;
28/10/2004;2,8619;22928,5;424,35;1127,44;
29/10/2004;2,857;23052,18;428,55;1130,2;
01/11/2004;2,8536;23272,98;427,55;1130,51;
02/11/2004;2,8535;23272,98;421,55;1130,55;
03/11/2004;2,8285;23660,11;426,85;1143,2;
04/11/2004;2,8175;23879,62;429,55;1161,67;
05/11/2004;2,8195;23541,63;433,55;1166,17;
08/11/2004;2,837;23211,89;431,95;1164,89;
09/11/2004;2,8285;23215,87;435,15;1164,08;
10/11/2004;2,8252;23454,55;434,55;1162,91;
11/11/2004;2,818;23520,7;434,88;1173,48;
12/11/2004;2,7905;24035,42;437,85;1184,17;
15/11/2004;2,7925;24035,42;436,75;1183,82;
16/11/2004;2,787;23772,06;439,45;1175,43;
17/11/2004;2,7595;24169,83;444,65;1181,94;
18/11/2004;2,7725;24143,05;442,95;1183,55;
19/11/2004;2,7835;24034,19;447,05;1170,34;
22/11/2004;2,755;24444,9;448,94;1177,24;
23/11/2004;2,742;24340,46;447,05;1176,94;
24/11/2004;2,7545;24368,33;449,55;1181,76;
25/11/2004;2,745;24866,63;451,69;1181,76;
26/11/2004;2,737;24997,82;451,95;1182,65;
29/11/2004;2,748;24854,76;453,95;1178,57;
30/11/2004;2,72;25128,33;450,95;1173,82;
01/12/2004;2,71;25234,7;454,75;1191,37;
02/12/2004;2,732;25200,4;449,25;1190,33;
03/12/2004;2,7085;25467,97;455,9;1191,17;
06/12/2004;2,7177;25632,5;452,25;1190,25;
07/12/2004;2,756;24988,62;450,9;1177,08;
08/12/2004;2,759;24968,39;440,6;1182,81;
09/12/2004;2,7791;24526,04;437,3;1189,24;
10/12/2004;2,7743;24933,32;434,2;1188;
13/12/2004;2,757;25225,16;438,85;1198,68;
14/12/2004;2,7655;25563,13;435,6;1203,38;
15/12/2004;2,7255;25575,83;440,6;1205,72;
16/12/2004;2,741;25831,13;437,2;1203,21;
17/12/2004;2,712;25659,14;441,5;1194,22;
20/12/2004;2,6775;25536,63;442,99;1194,65;
21/12/2004;2,6995;25889,72;441,6;1205,46;
22/12/2004;2,7055;25723,19;439,7;1209,57;
23/12/2004;2,7013;25878,19;442,25;1210,13;
24/12/2004;2,691;25878,19;442,65;1210,13;
27/12/2004;2,6875;25936,93;444,35;1204,92;
28/12/2004;2,6891;26116,61;443,75;1213,54;
29/12/2004;2,666;26161,31;436,46;1213,45;
30/12/2004;2,6531;26196,25;438;1213,55;
31/12/2004;2,656;26196,25;438,45;1211,92;
03/01/2005;2,6759;25722,01;429,55;1202,08;
04/01/2005;2,719;24848,04;427,55;1188,05;
05/01/2005;2,714;24691,8;426,55;1183,74;
06/01/2005;2,7218;24366,93;421,4;1187,89;
07/01/2005;2,712;24747,22;419,05;1186,19;
10/01/2005;2,7035;24291,89;419,63;1190,24;
11/01/2005;2,7213;24369,87;421,65;1182,99;
12/01/2005;2,7065;24509,6;426,15;1187,7;
13/01/2005;2,704;24805,74;425,2;1177,45;
14/01/2005;2,7015;24924,13;423,15;1184,52;
17/01/2005;2,701;24515,22;422,13;1184,52;
18/01/2005;2,7195;24089,19;423,05;1195,98;
19/01/2005;2,71;24271,23;423,15;1184,63;
20/01/2005;2,7165;23609,97;422,35;1175,41;
21/01/2005;2,6869;23818,37;427,25;1167,87;
24/01/2005;2,6792;24197,72;427,35;1163,75;
25/01/2005;2,6815;24197,72;422,2;1168,41;
26/01/2005;2,6645;24530,16;426,8;1174,07;
27/01/2005;2,67;24029,7;426,2;1174,55;
28/01/2005;2,645;23968,09;427;1171,36;
31/01/2005;2,6088;24350,62;422,6;1181,27;
01/02/2005;2,61;24149,46;421,13;1189,41;
02/02/2005;2,6025;24605,36;421,97;1193,19;
03/02/2005;2,6018;24873,63;417,2;1189,89;
04/02/2005;2,613;25731,94;414,7;1203,03;
07/02/2005;2,6123;25731,94;413,4;1201,72;
08/02/2005;2,6315;25731,94;412,7;1202,3;
09/02/2005;2,6025;26313,5;413,35;1191,99;
10/02/2005;2,618;26415,79;417,8;1197,01;
11/02/2005;2,6045;26670,52;420,9;1205,3;
14/02/2005;2,579;26531,89;425,75;1206,14;
15/02/2005;2,5855;26610,12;425,75;1210,13;
16/02/2005;2,578;26384,08;425,2;1210,34;
17/02/2005;2,5665;27090,91;427,18;1200,75;
18/02/2005;2,5757;26756,25;427,42;1201,59;
21/02/2005;2,5845;26853,05;427,45;1201,59;
22/02/2005;2,6005;26740,06;435,85;1184,16;
23/02/2005;2,5945;27198,46;434,55;1190,8;
24/02/2005;2,6359;28436,17;433,75;1200,2;
25/02/2005;2,6183;28425,04;435,25;1211,37;
28/02/2005;2,5875;28139,13;435,65;1203,6;
01/03/2005;2,6275;27729,98;432,6;1210,41;
02/03/2005;2,639;28199,7;432,95;1210,08;
03/03/2005;2,681;28668,4;429,65;1210,47;
04/03/2005;2,656;29197,19;434,3;1222,13;
07/03/2005;2,6823;29455,42;434,55;1225,31;
08/03/2005;2,697;29021,2;440,55;1219,43;
09/03/2005;2,717;28514,46;440,6;1207,01;
10/03/2005;2,713;28567,49;442,13;1209,25;
11/03/2005;2,7168;28074,91;444,95;1200,08;
14/03/2005;2,7425;28098,89;440,98;1206,83;
15/03/2005;2,764;27587,71;440,7;1197,75;
16/03/2005;2,7623;27826,71;443,16;1188,07;
17/03/2005;2,7208;28085,83;438,8;1190,21;
18/03/2005;2,7145;27593,25;439,35;1189,65;
21/03/2005;2,725;27411,34;431,2;1183,79;
22/03/2005;2,7406;26618,06;427,12;1171,71;
23/03/2005;2,7489;26248,27;425,35;1172,53;
24/03/2005;2,7395;26701,88;425,05;1171,42;
25/03/2005;2,7395;26701,88;424,88;1171,42;
28/03/2005;2,7255;26257,32;426,2;1174,28;
29/03/2005;2,7;25842,08;426,1;1165,36;
30/03/2005;2,6755;26469,78;426,35;1181,41;
31/03/2005;2,679;26610,65;428,35;1180,59;
01/04/2005;2,6588;26773,83;426,25;1172,92;
04/04/2005;2,641;26406,75;424,25;1176,12;
05/04/2005;2,6297;26038,44;425,35;1181,39;
06/04/2005;2,6015;25695,05;426,7;1184,07;
07/04/2005;2,5931;26307,83;425,9;1191,14;
08/04/2005;2,585;25884,63;427,1;1181,2;
11/04/2005;2,5865;25899,73;428;1181,21;
12/04/2005;2,5668;26206,21;428,2;1187,76;
13/04/2005;2,561;26066,11;428,9;1173,79;
14/04/2005;2,5899;24984;424;1162,05;
15/04/2005;2,6148;24655,85;424,9;1142,62;
18/04/2005;2,607;24877,04;427,35;1145,98;
19/04/2005;2,5695;25566,17;434;1152,78;
20/04/2005;2,5636;25062,44;434,6;1137,5;
21/04/2005;2,55;25062,44;432,57;1159,95;
22/04/2005;2,5375;24767,06;434,6;1152,12;
25/04/2005;2,5243;25231,5;434,7;1162,1;
26/04/2005;2,536;25304,75;437,1;1151,74;
27/04/2005;2,5146;25241,7;432,47;1156,38;
28/04/2005;2,5425;24439,71;431,4;1143,22;
29/04/2005;2,528;24843,7;434,4;1156,85;
02/05/2005;2,5105;24704,6;429,8;1162,16;
03/05/2005;2,4887;24715,63;427,9;1161,17;
04/05/2005;2,4639;25474,47;429,8;1175,65;
05/05/2005;2,4625;25435,82;430,4;1172,63;
06/05/2005;2,457;25589,2;426,2;1171,35;
09/05/2005;2,4505;25464,75;426,1;1178,84;
10/05/2005;2,469;24762,71;426,6;1166,22;
11/05/2005;2,453;24698,66;427,4;1171,11;
12/05/2005;2,4713;24117,27;422,4;1159,36;
13/05/2005;2,4735;23887,44;420,4;1154,05;
16/05/2005;2,4755;24378,5;419,75;1165,69;
17/05/2005;2,4808;24412,76;418,75;1173,8;
18/05/2005;2,457;24898,12;421,75;1185,56;
19/05/2005;2,4408;24829,01;420,6;1191,08;
20/05/2005;2,4417;24522,41;417,65;1189,28;
23/05/2005;2,4259;24214,89;417,55;1193,86;
24/05/2005;2,4276;24545,24;418,35;1194,07;
25/05/2005;2,4088;24478,42;419,55;1190,01;
26/05/2005;2,4088;24478,42;417,8;1197,63;
27/05/2005;2,385;25255,48;420,45;1198,78;
30/05/2005;2,3678;25424,22;418,55;1198,78;
31/05/2005;2,4076;25207,07;417,25;1191,5;
01/06/2005;2,457;25948,83;415,4;1202,27;
02/06/2005;2,416;26639,83;421,8;1204,29;
03/06/2005;2,4255;26365,62;422,45;1196,02;
06/06/2005;2,4505;25556,26;425,95;1197,51;
07/06/2005;2,4565;25026,1;424,75;1197,26;
08/06/2005;2,462;24701,5;423,15;1194,67;
09/06/2005;2,4961;24483,55;423,7;1200,93;
10/06/2005;2,4733;24950,95;427,05;1198,11;
13/06/2005;2,444;24901,83;428,9;1200,82;
14/06/2005;2,4343;25744,24;426,85;1203,91;
15/06/2005;2,4233;25481,38;428,9;1206,58;
16/06/2005;2,4051;25750,53;435,65;1210,96;
17/06/2005;2,383;26092,88;437,65;1216,96;
20/06/2005;2,389;26045,5;437,9;1216,1;
21/06/2005;2,371;25721,68;438,6;1213,61;
22/06/2005;2,3851;25678,25;438,15;1213,88;
23/06/2005;2,4047;24815,58;441,3;1200,73;
24/06/2005;2,379;24916,91;439,95;1191,57;
27/06/2005;2,3751;25225,77;439,8;1190,69;
28/06/2005;2,3696;25261,04;435,55;1201,57;
29/06/2005;2,3525;25126,36;437,25;1199,85;
30/06/2005;2,3325;25051,21;435,5;1191,33;
01/07/2005;2,3565;25311,44;427,4;1194,44;
04/07/2005;2,3665;25044,53;427,9;1194,44;
05/07/2005;2,3773;24674,77;423,6;1204,99;
06/07/2005;2,3939;24516,86;423,76;1194,94;
07/07/2005;2,3773;24449,51;424,2;1197,87;
08/07/2005;2,3749;24422,91;423,1;1211,86;
11/07/2005;2,3405;25015,58;425,9;1219,44;
12/07/2005;2,3395;25536,25;426,95;1222,21;
13/07/2005;2,3556;25855,91;424,1;1223,29;
14/07/2005;2,336;25919,95;419,6;1226,5;
15/07/2005;2,3395;25221,53;421,55;1227,92;
18/07/2005;2,3352;25321,08;421,05;1221,13;
19/07/2005;2,343;25270,6;420,1;1229,35;
20/07/2005;2,3394;25704,76;423,15;1235,2;
21/07/2005;2,357;25842,37;425,6;1227,04;
22/07/2005;2,3963;25391,23;425;1233,68;
25/07/2005;2,487;24530,79;425,85;1229,03;
26/07/2005;2,431;24868,47;423,5;1231,16;
27/07/2005;2,4405;25337,82;425,5;1236,79;
28/07/2005;2,4081;26068,37;428;1243,72;
29/07/2005;2,3787;26042,36;429,8;1234,18;
01/08/2005;2,3693;26298,07;432,2;1235,35;
02/08/2005;2,339;26788,54;432,3;1244,12;
03/08/2005;2,3115;26714,07;436,8;1245,05;
04/08/2005;2,3038;26469,9;437,6;1235,86;
05/08/2005;2,3124;26517,92;437,3;1226,42;
08/08/2005;2,3289;26711,19;435;1223,13;
09/08/2005;2,2875;27291,44;434,8;1231,38;
10/08/2005;2,2783;27116,92;437,6;1229,13;
11/08/2005;2,3651;26633,12;445,9;1237,81;
12/08/2005;2,3732;26950,74;446,2;1230,39;
15/08/2005;2,333;27375,02;442,4;1233,87;
16/08/2005;2,347;27080,1;446,15;1219,34;
17/08/2005;2,3545;27416,12;440,1;1220,24;
18/08/2005;2,3976;26899,74;439,7;1219,02;
19/08/2005;2,4486;26643,77;436,3;1219,71;
22/08/2005;2,3731;27260,68;438,2;1221,73;
23/08/2005;2,4005;26769,28;439,2;1217,57;
24/08/2005;2,4528;26712,38;437,68;1209,59;
25/08/2005;2,4005;27401,63;438,7;1212,4;
26/08/2005;2,4025;27094,61;437,7;1205,1;
29/08/2005;2,3883;27384,83;436,9;1212,28;
30/08/2005;2,383;27603,74;431,6;1208,41;
31/08/2005;2,357;28044,83;435,2;1220,33;
01/09/2005;2,3561;27962,19;443,25;1221,59;
02/09/2005;2,3305;28319,11;444,4;1218,02;
05/09/2005;2,3341;28522;445,35;1218,02;
06/09/2005;2,324;28854,92;444;1233,39;
07/09/2005;2,3248;28854,92;444,7;1236,36;
08/09/2005;2,319;28828,06;447,4;1231,67;
09/09/2005;2,309;29307,91;449,2;1241,48;
12/09/2005;2,3189;29086,48;449,75;1240,56;
13/09/2005;2,333;28873,3;446,5;1231,2;
14/09/2005;2,3205;29049,99;450,3;1227,16;
15/09/2005;2,3005;29366,24;455,75;1227,73;
16/09/2005;2,2988;29815,83;459,75;1237,91;
19/09/2005;2,294;30076,02;464,75;1231,02;
20/09/2005;2,297;30058,99;463,85;1221,35;
21/09/2005;2,275;30837,29;472,35;1210,2;
22/09/2005;2,2748;30678,43;466,05;1214,62;
23/09/2005;2,2645;31294,11;463,25;1215,29;
26/09/2005;2,2486;31141,2;466,65;1215,63;
27/09/2005;2,2601;30874,94;462,5;1215,66;
28/09/2005;2,2272;31317,24;469;1216,89;
29/09/2005;2,214;31208,82;472,15;1227,68;
30/09/2005;2,2275;31583,79;469,3;1228,81;
03/10/2005;2,2365;31856,13;465,95;1226,7;
04/10/2005;2,2625;31283,83;466,25;1214,47;
05/10/2005;2,2678;30163,52;464,75;1196,39;
06/10/2005;2,2905;29227,4;473,45;1191,49;
07/10/2005;2,2499;29972,99;474,85;1195,9;
10/10/2005;2,2415;30277,22;475,25;1187,33;
11/10/2005;2,2335;30614,23;475,5;1184,87;
12/10/2005;2,2545;30614,23;470,9;1177,68;
13/10/2005;2,2685;29880,04;471,6;1176,84;
14/10/2005;2,245;29770,22;469,7;1186,57;
17/10/2005;2,236;30241,61;474;1190,1;
18/10/2005;2,242;29067,91;472,2;1178,14;
19/10/2005;2,2383;29297,11;464,55;1195,76;
20/10/2005;2,2595;28344,08;461,2;1177,8;
21/10/2005;2,265;29175,79;466,9;1179,59;
24/10/2005;2,261;29834,99;465,25;1199,38;
25/10/2005;2,2635;29498,03;472,6;1196,54;
26/10/2005;2,2868;29729,97;470,95;1191,38;
27/10/2005;2,2895;29132,52;473,65;1178,9;
28/10/2005;2,265;29318,18;473,5;1198,41;
31/10/2005;2,2518;30193,51;465,19;1207,01;
01/11/2005;2,243;30899,71;459,15;1202,76;
02/11/2005;2,2385;30899,71;463,2;1214,76;
03/11/2005;2,222;31099,97;461,1;1219,94;
04/11/2005;2,212;30887,5;456,9;1220,14;
07/11/2005;2,2065;30952,24;459,6;1222,81;
08/11/2005;2,1935;30970,6;460,8;1218,59;
09/11/2005;2,1755;30666,07;467,1;1220,65;
10/11/2005;2,1635;30724,6;466,85;1230,96;
11/11/2005;2,1615;30510,89;468,7;1234,71;
14/11/2005;2,209;30218,88;467,5;1233,76;
15/11/2005;2,2095;30218,88;468,53;1229,01;
16/11/2005;2,2015;30482,12;479,3;1231,21;
17/11/2005;2,1945;31087;486;1242,8;
