Data,USDBRL ,IBOVESPA,OURO,SPX
1996-03-07,0.9841,4756.0,395.45,653.65
1996-03-08,0.9832,4721.94,397.1,633.5
1996-03-11,0.9839,4771.78,395.55,640.02
1996-03-12,0.9838,4739.41,396.6,637.09
1996-03-13,0.9875,4805.59,396.95,638.55
1996-03-14,0.9864,4841.28,395.5,640.87
1996-03-15,0.986,4852.53,396.2,641.43
1996-03-18,0.9862,4886.98,395.6,652.65
1996-03-19,0.9865,4851.53,395.25,651.69
1996-03-20,0.9879,4868.35,396.05,649.98
1996-03-21,0.992,4979.7,398.0,649.19
1996-03-22,0.9871,5051.21,398.35,650.62
1996-03-25,0.9875,5031.61,398.85,650.04
1996-03-26,0.9877,4981.7,400.25,652.97
1996-03-27,0.988,5039.61,400.25,648.91
1996-03-28,0.9877,4980.52,396.6,648.94
1996-03-29,0.9872,4954.93,395.45,645.5
1996-04-01,0.9876,5009.28,394.9,653.73
1996-04-02,0.9871,4985.57,393.95,655.26
1996-04-03,0.9869,4977.59,394.25,655.88
1996-04-04,0.9868,4977.59,395.05,655.86
1996-04-05,0.9868,4977.59,393.55,655.86
1996-04-08,0.9871,4853.69,397.95,644.24
1996-04-09,0.9882,4866.48,394.5,642.19
1996-04-10,0.9889,4889.57,395.25,633.5
1996-04-11,0.9903,4885.19,395.45,631.18
1996-04-12,0.9925,5015.56,394.55,636.71
1996-04-15,0.9895,5022.39,393.35,642.49
1996-04-16,0.9899,4989.34,391.45,645.0
1996-04-17,0.9897,5003.91,391.15,641.61
1996-04-18,0.989,5002.02,390.45,643.61
1996-04-19,0.9911,5075.65,390.73,645.07
1996-04-22,0.9912,5079.69,391.65,647.89
1996-04-23,0.9909,5061.92,391.3,651.58
1996-04-24,0.9913,5047.01,390.75,650.17
1996-04-25,0.9913,5121.88,393.35,652.87
1996-04-26,0.9916,5142.61,390.4,653.46
1996-04-29,0.9922,5149.32,390.55,654.16
1996-04-30,0.9921,5164.1,391.65,654.17
1996-05-01,0.992,5164.1,393.05,654.58
1996-05-02,0.9921,5146.0,394.05,643.38
1996-05-03,0.9919,5101.46,392.45,641.63
1996-05-06,0.9922,5153.02,393.25,640.81
1996-05-07,0.9919,5283.98,393.83,638.26
1996-05-08,0.9921,5360.51,393.05,644.77
1996-05-09,0.993,5388.54,392.85,645.44
1996-05-10,0.994,5345.49,390.65,652.09
1996-05-13,0.994,5480.21,391.45,661.51
1996-05-14,0.9965,5428.11,391.85,665.6
1996-05-15,0.997,5448.34,392.7,665.42
1996-05-16,0.9961,5475.64,392.7,664.85
1996-05-17,0.9951,5560.36,392.55,668.91
1996-05-20,0.9952,5655.69,390.85,673.15
1996-05-21,0.9952,5601.96,391.45,672.76
1996-05-22,0.9953,5681.53,391.75,678.42
1996-05-23,0.9958,5530.87,391.75,676.0
1996-05-24,0.9967,5600.67,391.0,678.51
1996-05-27,0.9958,5627.99,391.0,678.51
1996-05-28,0.9961,5710.84,391.5,672.23
1996-05-29,0.9963,5625.72,391.25,667.93
1996-05-30,0.9967,5687.8,391.05,671.7
1996-05-31,0.9981,5727.99,391.0,669.12
1996-06-03,0.9981,5635.07,390.55,667.68
1996-06-04,0.9981,5599.42,388.25,672.56
1996-06-05,0.9982,5567.89,386.45,678.44
1996-06-06,0.9982,5567.89,386.15,673.03
1996-06-07,0.9991,5530.23,385.3,673.31
1996-06-10,0.9991,5457.2,385.9,672.16
1996-06-11,0.9993,5413.43,384.5,670.97
1996-06-12,1.0011,5532.47,384.6,669.04
1996-06-13,1.0011,5503.79,384.6,667.92
1996-06-14,1.0011,5634.86,384.9,665.85
1996-06-17,1.001,5804.85,384.95,665.16
1996-06-18,1.0011,5834.6,385.6,662.06
1996-06-19,1.0016,5817.14,384.5,661.96
1996-06-20,1.0025,5823.04,384.5,662.1
1996-06-21,1.0028,6053.14,385.05,666.84
1996-06-24,1.0021,6201.81,385.05,668.85
1996-06-25,1.0025,6082.41,383.95,668.48
1996-06-26,1.0025,6227.16,383.25,664.39
1996-06-27,1.0032,6181.59,382.25,668.55
1996-06-28,1.004,6043.89,380.45,670.63
1996-07-01,1.004,6156.19,382.0,675.88
1996-07-02,1.0048,6245.51,381.85,673.61
1996-07-03,1.005,6355.85,382.1,672.4
1996-07-04,1.0047,6432.1,381.0,672.4
1996-07-05,1.0042,6286.46,381.75,657.44
1996-07-08,1.004,6338.78,382.15,652.54
1996-07-09,1.0051,6487.97,382.85,654.75
1996-07-10,1.0053,6444.71,382.45,656.06
1996-07-11,1.0052,6508.52,383.5,645.67
1996-07-12,1.0052,6652.19,383.75,646.19
1996-07-15,1.0058,6432.91,383.0,629.8
1996-07-16,1.0061,6293.45,385.0,628.37
1996-07-17,1.0062,6214.68,383.75,634.07
1996-07-18,1.0072,6188.8,383.85,643.56
1996-07-19,1.0069,6411.65,384.95,638.73
1996-07-22,1.0073,6299.14,384.85,633.77
1996-07-23,1.0074,6222.59,384.6,626.87
1996-07-24,1.0082,6050.99,385.45,626.65
1996-07-25,1.0084,6096.31,385.0,631.17
1996-07-26,1.0082,5968.46,385.25,635.9
1996-07-29,1.0095,5909.39,384.6,630.91
1996-07-30,1.0104,6143.34,384.6,635.26
1996-07-31,1.0123,6123.29,387.05,639.95
1996-08-01,1.0102,6277.31,385.5,650.02
1996-08-02,1.0097,6363.58,387.55,662.49
1996-08-05,1.0093,6244.15,389.15,660.23
1996-08-06,1.0102,6130.75,388.55,662.38
1996-08-07,1.0112,6165.26,388.15,664.16
1996-08-08,1.0109,6257.25,388.55,662.59
1996-08-09,1.0114,6222.76,387.75,662.1
1996-08-12,1.0118,6304.19,387.65,665.77
1996-08-13,1.0122,6227.71,387.8,660.2
1996-08-14,1.0125,6227.1,386.65,662.05
1996-08-15,1.0125,6348.41,386.6,662.28
1996-08-16,1.0131,6352.86,386.4,665.21
1996-08-19,1.0132,6292.14,387.2,666.58
1996-08-20,1.014,6337.13,387.7,665.69
1996-08-21,1.0144,6314.78,386.85,665.07
1996-08-22,1.0145,6248.95,387.5,670.68
1996-08-23,1.0143,6202.71,388.45,667.03
1996-08-26,1.0152,6028.06,389.45,663.88
1996-08-27,1.0155,6126.1,388.95,666.4
1996-08-28,1.0157,6294.76,388.15,664.81
1996-08-29,1.0165,6270.03,388.25,657.4
1996-08-30,1.0165,6259.41,386.5,651.99
1996-09-02,1.0161,6232.55,387.0,651.99
1996-09-03,1.0163,6270.04,386.5,654.72
1996-09-04,1.0168,6276.87,385.55,655.61
1996-09-05,1.017,6254.01,385.75,649.44
1996-09-06,1.0175,6334.62,385.25,655.68
1996-09-09,1.0187,6382.76,383.6,663.76
1996-09-10,1.0196,6415.78,383.25,663.81
1996-09-11,1.0184,6358.07,382.85,667.28
1996-09-12,1.0193,6390.98,382.7,671.15
1996-09-13,1.0196,6464.29,382.6,680.54
1996-09-16,1.0188,6534.28,383.35,683.98
1996-09-17,1.0191,6512.41,382.95,682.94
1996-09-18,1.0192,6489.64,383.35,681.47
1996-09-19,1.0192,6560.21,382.75,683.0
1996-09-20,1.019,6588.26,381.25,687.03
1996-09-23,1.0196,6551.74,381.55,686.48
1996-09-24,1.0198,6557.05,382.85,685.61
1996-09-25,1.0201,6513.88,382.6,685.83
1996-09-26,1.0202,6535.92,381.35,685.86
1996-09-27,1.0206,6458.88,380.55,686.19
1996-09-30,1.0211,6446.87,378.4,687.31
1996-10-01,1.0211,6521.78,378.75,689.08
1996-10-02,1.0212,6605.81,379.8,694.01
1996-10-03,1.0266,6605.81,380.15,692.78
1996-10-04,1.022,6626.94,380.43,701.46
1996-10-07,1.0217,6612.66,380.65,703.34
1996-10-08,1.0219,6651.58,381.4,700.64
1996-10-09,1.0222,6631.08,381.35,696.74
1996-10-10,1.0235,6626.75,382.05,694.61
1996-10-11,1.025,6608.68,381.3,700.66
1996-10-14,1.0243,6631.32,381.75,703.54
1996-10-15,1.0247,6744.94,381.25,702.57
1996-10-16,1.0249,6733.54,381.15,704.41
1996-10-17,1.0246,6766.04,380.6,706.99
1996-10-18,1.0248,6798.15,380.35,710.82
1996-10-21,1.025,6798.92,381.9,709.85
1996-10-22,1.0261,6675.62,384.0,706.57
1996-10-23,1.0266,6648.61,383.85,707.27
1996-10-24,1.0259,6588.85,383.15,702.29
1996-10-25,1.0268,6503.36,382.85,700.92
1996-10-28,1.0276,6401.08,383.25,697.26
1996-10-29,1.0281,6549.76,380.65,701.5
1996-10-30,1.027,6543.23,380.5,700.9
1996-10-31,1.0272,6533.15,378.05,705.27
1996-11-01,1.0276,6641.18,378.25,703.77
1996-11-04,1.0276,6658.53,378.7,706.73
1996-11-05,1.0276,6697.59,378.75,714.14
1996-11-06,1.0276,6704.6,378.0,724.59
1996-11-07,1.0283,6666.67,379.15,727.65
1996-11-08,1.0291,6559.6,379.05,730.82
1996-11-11,1.0293,6582.91,381.5,731.87
1996-11-12,1.0307,6523.32,382.65,729.56
1996-11-13,1.0304,6570.98,383.1,731.13
1996-11-14,1.0302,6523.0,381.4,735.88
1996-11-15,1.0295,6523.0,379.75,737.62
1996-11-18,1.03,6556.25,379.1,737.02
1996-11-19,1.0299,6556.99,378.15,742.16
1996-11-20,1.0304,6541.3,378.35,743.95
1996-11-21,1.0307,6625.95,377.75,742.75
1996-11-22,1.0307,6645.27,376.35,748.73
1996-11-25,1.0307,6649.21,374.5,757.03
1996-11-26,1.032,6631.52,375.2,755.96
1996-11-27,1.032,6591.89,373.35,755.0
1996-11-28,1.0324,6644.89,372.75,755.0
1996-11-29,1.0328,6666.09,371.65,757.02
1996-12-02,1.0327,6735.64,368.2,756.56
1996-12-03,1.0328,6836.8,368.9,748.28
1996-12-04,1.0334,6797.61,370.83,745.1
1996-12-05,1.0346,6947.11,370.9,744.38
1996-12-06,1.0347,6872.91,368.95,739.6
1996-12-09,1.0345,6836.37,368.2,749.81
1996-12-10,1.0356,6855.86,368.65,747.54
1996-12-11,1.0366,6677.79,368.9,740.73
1996-12-12,1.0372,6657.46,369.6,729.33
1996-12-13,1.0377,6680.19,368.7,728.64
1996-12-16,1.0385,6654.36,368.1,720.98
1996-12-17,1.0403,6784.58,368.55,726.04
1996-12-18,1.038,6910.42,369.3,731.54
1996-12-19,1.038,6891.65,369.0,745.76
1996-12-20,1.0388,6942.24,368.55,748.87
1996-12-23,1.0384,6912.58,368.85,746.92
1996-12-24,1.0387,6912.58,368.85,751.03
1996-12-25,1.0387,6912.58,369.05,751.03
1996-12-26,1.0385,6957.76,368.85,755.82
1996-12-27,1.0395,7006.85,369.6,756.79
1996-12-30,1.0391,7039.95,370.05,753.85
1996-12-31,1.0385,7039.95,367.7,740.74
1997-01-01,1.0385,7039.95,369.65,740.74
1997-01-02,1.0393,6955.54,365.55,737.01
1997-01-03,1.0394,6997.76,361.0,748.03
1997-01-06,1.0401,7159.51,357.95,747.65
1997-01-07,1.0401,7297.46,358.85,753.23
1997-01-08,1.0408,7427.02,355.8,748.41
1997-01-09,1.041,7454.21,357.55,754.85
1997-01-10,1.0404,7478.34,359.05,759.5
1997-01-13,1.0416,7411.75,358.6,759.51
1997-01-14,1.0418,7621.14,354.0,768.86
1997-01-15,1.0426,7667.58,352.5,767.2
1997-01-16,1.0432,7655.82,354.55,769.75
1997-01-17,1.0435,7816.25,355.55,776.17
1997-01-20,1.0426,7835.44,353.45,776.7
1997-01-21,1.043,7904.91,352.9,782.72
1997-01-22,1.0431,7817.5,351.0,786.23
1997-01-23,1.0434,7890.67,352.0,777.56
1997-01-24,1.0438,7759.79,352.35,770.52
1997-01-27,1.0434,7759.06,356.25,765.02
1997-01-28,1.0445,7849.79,353.25,765.02
1997-01-29,1.0452,7736.91,351.25,772.5
1997-01-30,1.0453,7788.81,345.6,784.17
1997-01-31,1.0456,7964.69,344.35,786.16
1997-02-03,1.0453,8095.94,346.65,786.73
1997-02-04,1.0461,8102.25,344.25,789.26
1997-02-05,1.0466,8171.19,344.45,778.28
1997-02-06,1.0468,8147.85,342.45,780.15
1997-02-07,1.0476,8316.55,341.95,789.56
1997-02-10,1.0466,8316.55,341.05,785.43
1997-02-11,1.0466,8316.55,339.85,789.59
1997-02-12,1.0471,8670.63,342.85,802.77
1997-02-13,1.0486,8764.92,341.0,811.82
1997-02-14,1.0491,8699.99,345.2,808.48
1997-02-17,1.0487,8816.08,344.25,808.48
1997-02-18,1.0491,8950.25,345.65,816.29
1997-02-19,1.0501,8771.35,345.25,812.49
1997-02-20,1.0501,8701.82,350.75,802.8
1997-02-21,1.0505,8719.52,352.25,801.77
1997-02-24,1.0502,8959.25,353.45,810.28
1997-02-25,1.0506,9149.12,354.25,812.1
1997-02-26,1.0513,8927.87,354.25,805.68
1997-02-27,1.0508,8776.79,359.15,795.07
1997-02-28,1.051,8828.73,363.45,790.82
1997-03-03,1.0511,8978.22,361.8,795.31
1997-03-04,1.0515,8961.44,358.95,790.95
1997-03-05,1.0525,9074.47,352.95,801.99
1997-03-06,1.0527,9125.57,352.15,798.56
1997-03-07,1.0525,9180.58,348.7,804.97
1997-03-10,1.0527,9419.18,351.5,813.65
1997-03-11,1.0532,9565.3,353.55,811.34
1997-03-12,1.0534,9317.19,352.3,804.26
1997-03-13,1.0554,9314.13,353.75,789.56
1997-03-14,1.0551,9499.4,352.25,793.17
1997-03-17,1.0561,9263.3,347.75,795.71
1997-03-18,1.0584,9172.49,349.85,789.66
1997-03-19,1.06,9087.93,352.0,785.77
1997-03-20,1.0597,9302.53,351.5,782.65
1997-03-21,1.0614,9301.65,352.85,784.1
1997-03-24,1.0615,9327.73,350.0,790.89
1997-03-25,1.0607,9380.32,347.5,789.07
1997-03-26,1.061,9271.6,350.35,790.5
1997-03-27,1.0585,9271.6,348.15,773.88
1997-03-28,1.0585,9271.6,349.75,773.88
1997-03-31,1.0595,9044.35,351.25,757.12
1997-04-01,1.0585,9138.31,351.95,759.64
1997-04-02,1.0591,9237.37,349.05,750.11
1997-04-03,1.06,9302.19,348.85,750.32
1997-04-04,1.0581,9705.25,348.75,757.9
1997-04-07,1.0586,9836.52,348.05,762.13
1997-04-08,1.0584,9737.7,348.55,766.12
1997-04-09,1.0586,9819.12,348.05,760.6
1997-04-10,1.0589,9732.57,348.65,758.34
1997-04-11,1.0591,9517.72,346.95,737.65
1997-04-14,1.0598,9455.79,346.25,743.73
1997-04-15,1.0602,9490.16,342.05,754.72
1997-04-16,1.0611,9565.7,341.55,763.53
1997-04-17,1.0609,9418.63,342.55,761.77
1997-04-18,1.0614,9422.2,341.45,766.34
1997-04-21,1.0621,9422.2,342.9,760.37
1997-04-22,1.0621,9473.75,341.3,774.61
1997-04-23,1.063,9634.18,341.35,773.64
1997-04-24,1.0628,9708.95,340.75,771.18
1997-04-25,1.0627,9731.75,341.95,765.37
1997-04-28,1.0628,9761.64,339.65,772.96
1997-04-29,1.0628,9858.19,339.95,794.05
1997-04-30,1.0635,9982.39,339.5,801.34
1997-05-01,1.0634,9982.39,340.45,798.53
1997-05-02,1.0639,10074.27,340.25,812.97
1997-05-05,1.0643,9993.57,342.85,830.24
1997-05-06,1.0646,10218.66,340.45,827.76
1997-05-07,1.0649,10179.65,341.45,815.62
1997-05-08,1.0647,10437.44,343.75,820.26
1997-05-09,1.0655,10491.81,348.05,824.78
1997-05-12,1.0667,10681.05,347.65,837.66
1997-05-13,1.0675,10647.98,349.5,833.13
1997-05-14,1.0679,10282.97,347.48,836.04
1997-05-15,1.067,10353.79,347.55,841.88
1997-05-16,1.0673,10498.95,344.05,829.75
1997-05-19,1.0674,10505.66,341.45,833.27
1997-05-20,1.0681,10640.83,343.15,841.66
1997-05-21,1.0685,10714.89,342.95,839.35
1997-05-22,1.0696,10745.23,342.65,835.66
1997-05-23,1.0726,10764.03,342.6,847.03
1997-05-26,1.0725,10960.81,343.0,847.03
1997-05-27,1.0725,11133.19,344.1,849.71
1997-05-28,1.0727,11300.65,344.85,847.21
1997-05-29,1.074,11300.65,345.75,844.08
1997-05-30,1.0703,11344.83,344.65,848.28
1997-06-02,1.0705,11360.81,344.45,846.36
1997-06-03,1.0711,11110.42,343.25,845.48
1997-06-04,1.0723,11029.92,341.25,840.11
1997-06-05,1.0724,11106.34,343.35,843.43
1997-06-06,1.0726,11333.83,343.65,858.01
1997-06-09,1.0726,11396.02,344.05,862.91
1997-06-10,1.0726,11428.64,344.05,865.27
1997-06-11,1.073,11489.79,343.85,869.57
1997-06-12,1.0729,11851.83,341.55,883.48
1997-06-13,1.0746,11828.38,341.05,893.27
1997-06-16,1.0736,11953.76,342.65,893.9
1997-06-17,1.0737,12118.79,341.75,894.42
1997-06-18,1.0747,12205.81,339.25,889.06
1997-06-19,1.0764,12205.05,340.55,897.99
1997-06-20,1.0773,12121.15,337.7,898.7
1997-06-23,1.0764,12238.91,339.75,878.62
1997-06-24,1.0766,12587.37,337.55,896.34
1997-06-25,1.0765,13053.34,337.35,888.99
1997-06-26,1.0764,12873.97,338.25,883.68
1997-06-27,1.0768,12757.83,334.55,887.3
1997-06-30,1.0766,12567.62,333.95,885.14
1997-07-01,1.0766,13002.29,334.15,891.03
1997-07-02,1.0767,13259.63,331.15,904.03
1997-07-03,1.0774,13284.83,325.25,916.92
1997-07-04,1.0775,13493.82,324.5,916.92
1997-07-07,1.0776,13502.34,318.0,912.2
1997-07-08,1.0791,13617.31,319.85,918.75
1997-07-09,1.0789,13617.31,318.25,907.54
1997-07-10,1.0793,13608.76,319.9,913.78
1997-07-11,1.0801,13153.29,321.35,916.68
1997-07-14,1.08,12698.11,319.95,918.38
1997-07-15,1.0804,11617.03,318.05,925.76
1997-07-16,1.0807,12640.87,318.05,936.59
1997-07-17,1.0808,11728.48,323.75,931.61
1997-07-18,1.081,11181.79,328.95,915.3
1997-07-21,1.0811,11291.91,325.65,912.94
1997-07-22,1.0811,12235.32,325.25,933.98
1997-07-23,1.0821,12426.95,323.0,936.56
1997-07-24,1.0818,12524.2,323.38,940.3
1997-07-25,1.082,12522.74,326.0,938.79
1997-07-28,1.0823,12937.81,328.63,936.45
1997-07-29,1.0831,13043.86,325.95,942.29
1997-07-30,1.0829,13018.66,326.05,952.29
1997-07-31,1.083,12872.46,324.55,954.29
1997-08-01,1.083,12259.14,324.75,947.14
1997-08-04,1.0831,12016.91,323.95,950.3
1997-08-05,1.084,11908.69,320.65,952.37
1997-08-06,1.0841,12523.08,318.55,960.32
1997-08-07,1.085,12322.81,321.95,951.19
1997-08-08,1.0854,12128.97,327.15,933.54
1997-08-11,1.0855,11948.57,328.45,937.0
1997-08-12,1.0854,11809.56,327.05,926.53
1997-08-13,1.0859,11850.68,326.85,922.02
1997-08-14,1.086,11904.83,324.45,924.77
1997-08-15,1.0874,11334.87,326.05,900.81
1997-08-18,1.09,11337.89,321.45,912.49
1997-08-19,1.0891,11211.44,323.25,926.01
1997-08-20,1.0888,10848.87,321.45,939.35
1997-08-21,1.0885,11180.48,323.88,925.05
1997-08-22,1.0925,11157.94,324.75,923.55
1997-08-25,1.0915,11421.52,324.7,920.16
1997-08-26,1.0922,11626.04,325.9,913.02
1997-08-27,1.093,11719.34,325.45,913.7
1997-08-28,1.0912,11267.09,323.95,903.67
1997-08-29,1.0913,10609.45,324.15,899.47
1997-09-01,1.0919,10109.1,324.55,899.47
1997-09-02,1.0918,11062.92,322.5,927.58
1997-09-03,1.0921,11119.46,322.0,927.86
1997-09-04,1.0921,11430.62,321.35,930.87
1997-09-05,1.0925,11838.38,322.55,929.05
1997-09-08,1.0911,11684.98,321.95,931.2
1997-09-09,1.0911,11734.56,321.5,933.62
1997-09-10,1.0913,11361.11,321.45,919.03
1997-09-11,1.0918,11093.99,324.25,912.59
1997-09-12,1.0921,11292.14,323.75,923.91
1997-09-15,1.0923,10864.76,323.45,919.77
1997-09-16,1.0928,11204.38,320.75,945.64
1997-09-17,1.0934,11524.36,320.25,943.0
1997-09-18,1.0937,11713.96,320.65,947.29
1997-09-19,1.0938,11649.66,320.85,950.51
1997-09-22,1.0945,11697.0,320.95,955.43
1997-09-23,1.0948,11516.13,321.95,951.93
1997-09-24,1.095,11482.4,323.25,944.48
1997-09-25,1.0951,11384.58,327.15,937.91
1997-09-26,1.0957,11533.79,326.75,945.22
1997-09-29,1.0956,11614.21,328.25,953.34
1997-09-30,1.096,11797.21,334.45,947.28
1997-10-01,1.0963,12173.46,333.75,955.41
1997-10-02,1.0964,12396.62,331.45,960.46
1997-10-03,1.0967,12540.96,334.85,965.03
1997-10-06,1.097,12688.29,332.55,972.69
1997-10-07,1.0973,12480.85,331.45,983.12
1997-10-08,1.0975,12432.74,333.25,973.84
1997-10-09,1.0978,12684.27,327.75,970.62
1997-10-10,1.0981,12737.88,329.65,966.98
1997-10-13,1.0981,12697.59,328.45,968.1
1997-10-14,1.0984,12895.39,327.95,970.28
1997-10-15,1.099,12830.4,325.35,965.72
1997-10-16,1.0992,12578.18,325.85,955.23
1997-10-17,1.0995,12487.76,325.25,944.16
1997-10-20,1.0999,12703.91,323.65,955.61
1997-10-21,1.1,13015.79,322.7,972.28
1997-10-22,1.1004,12955.6,322.45,968.49
1997-10-23,1.1005,11899.31,323.65,950.69
1997-10-24,1.1008,11545.27,309.0,941.64
1997-10-27,1.1024,9816.81,311.13,876.99
1997-10-28,1.106,10447.32,316.35,921.85
1997-10-29,1.102,9818.15,313.85,919.16
1997-10-30,1.1059,8854.75,316.25,903.68
1997-10-31,1.1027,8986.33,311.45,914.62
1997-11-03,1.1026,9858.04,313.55,938.99
1997-11-04,1.1037,10254.14,313.95,940.76
1997-11-05,1.1037,9988.37,313.55,942.76
1997-11-06,1.1065,9434.65,312.45,938.03
1997-11-07,1.1079,8832.62,310.25,927.51
1997-11-10,1.1049,9006.07,310.0,921.13
1997-11-11,1.1046,8710.84,309.3,923.78
1997-11-12,1.106,7822.01,307.25,905.96
1997-11-13,1.1064,8072.03,308.0,916.66
1997-11-14,1.1078,8731.79,303.35,928.35
1997-11-17,1.1064,9083.35,303.85,946.2
1997-11-18,1.1063,9027.74,306.25,938.23
1997-11-19,1.1077,9332.21,303.95,944.59
1997-11-20,1.1079,9188.54,303.05,958.98
1997-11-21,1.1088,9422.09,304.95,963.09
1997-11-24,1.1092,9070.02,302.85,946.67
1997-11-25,1.1101,9150.75,299.15,950.82
1997-11-26,1.11,9372.76,296.55,951.64
1997-11-27,1.1086,9619.11,296.25,951.64
1997-11-28,1.1095,9394.78,297.0,955.4
1997-12-01,1.1092,9648.49,293.45,974.78
1997-12-02,1.1092,9964.3,293.55,971.68
1997-12-03,1.11,9991.72,292.15,976.77
1997-12-04,1.1102,10046.34,285.95,973.1
1997-12-05,1.1101,10080.05,288.25,983.79
1997-12-08,1.1115,10078.91,287.55,982.37
1997-12-09,1.1114,9840.07,282.75,975.78
1997-12-10,1.1124,9461.53,287.0,969.79
1997-12-11,1.1155,9108.68,283.95,954.94
1997-12-12,1.1158,9146.86,282.85,953.39
1997-12-15,1.1138,9550.84,283.75,963.39
1997-12-16,1.113,9742.76,284.95,968.04
1997-12-17,1.1138,9853.6,288.15,965.54
1997-12-18,1.114,9482.84,287.0,955.3
1997-12-19,1.1144,9139.01,289.05,946.78
1997-12-22,1.1147,9494.45,291.65,953.7
1997-12-23,1.1144,9554.23,294.05,939.13
1997-12-24,1.1146,9554.23,296.45,932.7
1997-12-25,1.1146,9554.23,296.25,932.7
1997-12-26,1.1148,9794.83,294.65,936.46
1997-12-29,1.1154,10051.86,290.75,953.35
1997-12-30,1.1161,10196.55,290.35,970.84
1997-12-31,1.116,10196.55,289.05,970.43
1998-01-01,1.116,10196.55,288.75,970.43
1998-01-02,1.1161,10479.84,288.25,975.04
1998-01-05,1.116,10606.92,281.85,977.07
1998-01-06,1.1161,10184.59,280.85,966.58
1998-01-07,1.1171,9879.01,283.25,964.0
1998-01-08,1.1175,9657.59,281.05,956.05
1998-01-09,1.118,9118.23,278.65,927.69
1998-01-12,1.1188,9227.36,278.15,939.21
1998-01-13,1.1182,9415.56,283.15,952.12
1998-01-14,1.1184,9349.44,281.45,957.94
1998-01-15,1.1204,9140.05,286.95,950.73
1998-01-16,1.1201,9448.0,290.15,961.51
1998-01-19,1.1196,9752.71,287.45,961.51
1998-01-20,1.1201,9568.34,291.45,978.6
1998-01-21,1.1203,9385.35,292.85,970.81
1998-01-22,1.12,9709.03,290.75,963.04
1998-01-23,1.121,9467.68,299.63,957.59
1998-01-26,1.1212,9513.37,297.5,956.95
1998-01-27,1.122,9651.36,300.65,969.02
1998-01-28,1.1223,9773.09,305.38,977.46
1998-01-29,1.1228,9785.72,302.38,985.49
1998-01-30,1.1234,9720.29,302.45,980.28
1998-02-02,1.1232,9973.05,303.0,1001.27
1998-02-03,1.124,10054.85,295.35,1006.0
1998-02-04,1.1237,9971.2,299.1,1006.9
1998-02-05,1.1236,9948.06,298.65,1003.54
1998-02-06,1.125,10010.75,298.15,1012.46
1998-02-09,1.1251,10239.91,299.6,1010.74
1998-02-10,1.126,10278.09,300.45,1019.01
1998-02-11,1.1261,10485.26,300.5,1020.01
1998-02-12,1.1264,10350.26,298.6,1024.14
1998-02-13,1.1272,10365.0,299.85,1020.09
1998-02-16,1.127,10233.26,298.35,1020.09
1998-02-17,1.128,10420.07,297.45,1022.76
1998-02-18,1.1282,10322.0,297.85,1032.08
1998-02-19,1.1288,10235.82,298.85,1028.28
1998-02-20,1.1291,10318.73,297.25,1034.21
1998-02-23,1.129,10318.73,293.75,1038.14
1998-02-24,1.129,10318.73,291.5,1030.56
1998-02-25,1.1292,10545.67,291.85,1042.9
1998-02-26,1.1294,10556.57,294.55,1048.67
1998-02-27,1.13,10570.84,299.15,1049.34
1998-03-02,1.1301,10845.34,299.5,1047.7
1998-03-03,1.1301,10939.12,297.85,1052.02
1998-03-04,1.131,10898.66,296.0,1047.33
1998-03-05,1.131,10947.65,293.4,1035.05
1998-03-06,1.1311,11159.19,294.45,1055.69
1998-03-09,1.1319,11166.83,294.45,1052.31
1998-03-10,1.132,11180.6,296.0,1064.25
1998-03-11,1.1321,11223.21,294.45,1068.47
1998-03-12,1.1324,11356.07,294.55,1069.92
1998-03-13,1.133,11566.33,295.35,1068.61
1998-03-16,1.133,11600.81,294.35,1079.27
1998-03-17,1.1331,11808.27,292.0,1080.45
1998-03-18,1.134,11894.32,291.4,1085.52
1998-03-19,1.134,11831.69,291.25,1089.74
1998-03-20,1.1342,11919.28,291.75,1099.16
1998-03-23,1.1345,12038.28,297.75,1095.55
1998-03-24,1.1348,11905.46,299.25,1105.65
1998-03-25,1.1353,11756.09,299.35,1101.93
1998-03-26,1.1356,11945.38,301.25,1100.8
1998-03-27,1.136,11899.71,302.25,1095.44
1998-03-30,1.1362,11750.24,301.4,1093.55
1998-03-31,1.137,11946.57,300.95,1101.75
1998-04-01,1.1371,11836.93,299.35,1108.15
1998-04-02,1.1371,11857.61,302.25,1120.01
1998-04-03,1.1381,11634.49,308.25,1122.7
1998-04-06,1.1384,11948.42,309.05,1121.38
1998-04-07,1.1384,11847.35,309.5,1109.54
1998-04-08,1.1394,11974.77,309.45,1101.65
1998-04-09,1.139,11974.77,308.45,1110.67
1998-04-10,1.139,11974.77,307.75,1110.67
1998-04-13,1.1392,12120.65,311.15,1109.69
1998-04-14,1.14,12269.98,308.25,1115.75
1998-04-15,1.1403,12299.06,307.25,1119.32
1998-04-16,1.1405,12090.58,308.15,1108.17
1998-04-17,1.141,12108.82,307.75,1122.72
1998-04-20,1.1414,12028.15,307.95,1123.65
1998-04-21,1.1412,12028.15,310.75,1126.67
1998-04-22,1.1423,11703.12,313.35,1130.54
1998-04-23,1.1424,11572.39,314.05,1119.58
1998-04-24,1.1432,11728.48,312.65,1107.9
1998-04-27,1.1432,11057.25,309.65,1086.54
1998-04-28,1.1444,11377.24,307.95,1085.11
